NameYear,Time,Lat,Lon,Wind,Pressure,DurationDays,Season,StormType,MaxStrength
Isaac_2012,1346457600,37.8,-93.9,23,1004,13,Summer,Tropical Depression,Hurricane
Isaac_2012,1346468400,38.135,-93.633,23,1004,13,Summer,Tropical Depression,Hurricane
Isaac_2012,1346479200,38.4,-93.3,23,1005,13,Summer,Tropical Depression,Hurricane
Joyce_2012,1345572000,10.7,-31.7,29,1011,4,Summer,Tropical Low,Tropical Storm
Joyce_2012,1345582800,10.905,-32.397,29,1011,4,Summer,Tropical Low,Tropical Storm
Joyce_2012,1345593600,11.1,-33.1,29,1011,4,Summer,Tropical Low,Tropical Storm
Joyce_2012,1345604400,11.285,-33.808,29,1011,4,Summer,Tropical Low,Tropical Storm
Joyce_2012,1345615200,11.5,-34.5,29,1011,4,Summer,Tropical Depression,Tropical Storm
Joyce_2012,1345626000,11.777,-35.143,31,1010,4,Summer,Tropical Depression,Tropical Storm
Joyce_2012,1345636800,12.1,-35.8,35,1009,4,Summer,Tropical Depression,Tropical Storm
Joyce_2012,1345647600,12.442,-36.543,35,1009,4,Summer,Tropical Depression,Tropical Storm
Joyce_2012,1345658400,12.8,-37.3,35,1009,4,Summer,Tropical Depression,Tropical Storm
Joyce_2012,1345669200,13.15,-38.015,35,1009,4,Summer,Tropical Depression,Tropical Storm
Joyce_2012,1345680000,13.5,-38.7,35,1009,4,Summer,Tropical Depression,Tropical Storm
Joyce_2012,1345690800,13.857,-39.373,35,1009,4,Summer,Tropical Depression,Tropical Storm
Joyce_2012,1345701600,14.2,-40,35,1009,4,Summer,Tropical Depression,Tropical Storm
Joyce_2012,1345712400,14.5,-40.573,37,1008,4,Summer,Tropical Depression,Tropical Storm
Joyce_2012,1345723200,14.8,-41.1,40,1007,4,Summer,Tropical Storm,Tropical Storm
Joyce_2012,1345734000,15.15,-41.6,40,1006,4,Summer,Tropical Storm,Tropical Storm
Joyce_2012,1345744800,15.5,-42.1,40,1006,4,Summer,Tropical Storm,Tropical Storm
Joyce_2012,1345755600,15.807,-42.643,37,1007,4,Summer,Tropical Storm,Tropical Storm
Joyce_2012,1345766400,16.1,-43.2,35,1008,4,Summer,Tropical Depression,Tropical Storm
Joyce_2012,1345777200,16.392,-43.75,35,1008,4,Summer,Tropical Depression,Tropical Storm
Joyce_2012,1345788000,16.7,-44.3,35,1008,4,Summer,Tropical Depression,Tropical Storm
Joyce_2012,1345798800,17.04,-44.85,35,1008,4,Summer,Tropical Depression,Tropical Storm
Joyce_2012,1345809600,17.4,-45.4,35,1009,4,Summer,Tropical Low,Tropical Storm
Kirk_2012,1346176800,23.9,-43.4,35,1007,7,Summer,Tropical Depression,Hurricane
Kirk_2012,1346187600,23.93,-43.955,40,1005,7,Summer,Tropical Depression,Hurricane
Kirk_2012,1346198400,24,-44.5,46,1004,7,Summer,Tropical Storm,Hurricane
Kirk_2012,1346209200,24.135,-45.022,46,1003,7,Summer,Tropical Storm,Hurricane
Kirk_2012,1346220000,24.3,-45.5,46,1003,7,Summer,Tropical Storm,Hurricane
Kirk_2012,1346230800,24.435,-45.915,48,1002,7,Summer,Tropical Storm,Hurricane
Kirk_2012,1346241600,24.6,-46.3,52,1001,7,Summer,Tropical Storm,Hurricane
Kirk_2012,1346252400,24.835,-46.7,52,1000,7,Summer,Tropical Storm,Hurricane
Kirk_2012,1346263200,25.1,-47.1,52,999,7,Summer,Tropical Storm,Hurricane
Kirk_2012,1346274000,25.35,-47.508,54,997,7,Summer,Tropical Storm,Hurricane
Kirk_2012,1346284800,25.6,-47.9,58,995,7,Summer,Tropical Storm,Hurricane
Kirk_2012,1346295600,25.835,-48.258,60,993,7,Summer,Tropical Storm,Hurricane
Kirk_2012,1346306400,26.1,-48.6,63,992,7,Summer,Tropical Storm,Hurricane
Kirk_2012,1346317200,26.427,-48.943,69,990,7,Summer,Tropical Storm,Hurricane
Kirk_2012,1346328000,26.8,-49.3,75,989,7,Summer,Category 1 Hurricane,Hurricane
Kirk_2012,1346338800,27.185,-49.722,81,987,7,Summer,Category 1 Hurricane,Hurricane
Kirk_2012,1346349600,27.6,-50.1,86,985,7,Summer,Category 1 Hurricane,Hurricane
Kirk_2012,1346360400,28.027,-50.345,89,983,7,Summer,Category 1 Hurricane,Hurricane
Kirk_2012,1346371200,28.5,-50.5,92,981,7,Summer,Category 1 Hurricane,Hurricane
Kirk_2012,1346382000,29.042,-50.615,98,975,7,Summer,Category 2 Hurricane,Hurricane
Kirk_2012,1346392800,29.6,-50.7,104,970,7,Summer,Category 2 Hurricane,Hurricane
Kirk_2012,1346403600,30.1,-50.837,104,971,7,Summer,Category 2 Hurricane,Hurricane
Kirk_2012,1346414400,30.6,-50.9,104,972,7,Summer,Category 2 Hurricane,Hurricane
Kirk_2012,1346425200,31.12,-50.81,98,976,7,Summer,Category 2 Hurricane,Hurricane
Kirk_2012,1346436000,31.7,-50.6,92,980,7,Summer,Category 1 Hurricane,Hurricane
Kirk_2012,1346446800,32.37,-50.359,86,984,7,Summer,Category 1 Hurricane,Hurricane
Kirk_2012,1346457600,33.1,-50,81,988,7,Summer,Category 1 Hurricane,Hurricane
Kirk_2012,1346468400,33.812,-49.523,77,989,7,Summer,Category 1 Hurricane,Hurricane
Kirk_2012,1346479200,34.6,-48.9,75,990,7,Summer,Category 1 Hurricane,Hurricane
Kirk_2012,1346490000,35.52,-48.159,71,991,7,Summer,Category 1 Hurricane,Hurricane
Kirk_2012,1346500800,36.5,-47.3,69,992,7,Summer,Tropical Storm,Hurricane
Kirk_2012,1346511600,37.449,-46.407,66,994,7,Summer,Tropical Storm,Hurricane
Kirk_2012,1346522400,38.4,-45.4,63,996,7,Summer,Tropical Storm,Hurricane
Kirk_2012,1346533200,39.335,-44.235,63,997,7,Summer,Tropical Storm,Hurricane
Kirk_2012,1346544000,40.3,-43,63,998,7,Summer,Tropical Storm,Hurricane
Kirk_2012,1346554800,41.296,-41.802,60,999,7,Summer,Tropical Storm,Hurricane
Kirk_2012,1346565600,42.4,-40.6,58,1001,7,Summer,Tropical Storm,Hurricane
Kirk_2012,1346576400,43.622,-39.421,58,1001,7,Summer,Tropical Storm,Hurricane
Kirk_2012,1346587200,45,-38.1,58,1002,7,Summer,Tropical Storm,Hurricane
Kirk_2012,1346598000,46.475,-36.433,54,1002,7,Summer,Tropical Storm,Hurricane
Kirk_2012,1346608800,48.1,-34.6,52,1002,7,Summer,Tropical Storm,Hurricane
Kirk_2012,1346619600,49.866,-32.773,52,1002,7,Summer,Tropical Storm,Hurricane
Kirk_2012,1346630400,51.7,-30.9,52,1002,7,Summer,Extratropical,Hurricane
Leslie_2012,1346155200,12.9,-27.4,23,1010,16,Autumn,Tropical Low,Hurricane
Leslie_2012,1346166000,12.951,-28.507,23,1010,16,Autumn,Tropical Low,Hurricane
Leslie_2012,1346176800,13,-29.6,23,1010,16,Autumn,Tropical Low,Hurricane
Leslie_2012,1346187600,13.05,-30.665,25,1009,16,Autumn,Tropical Low,Hurricane
Leslie_2012,1346198400,13.1,-31.7,29,1009,16,Autumn,Tropical Low,Hurricane
Leslie_2012,1346209200,13.15,-32.715,29,1009,16,Autumn,Tropical Low,Hurricane
Leslie_2012,1346220000,13.2,-33.7,29,1009,16,Autumn,Tropical Low,Hurricane
Leslie_2012,1346230800,13.25,-34.658,29,1009,16,Autumn,Tropical Low,Hurricane
Leslie_2012,1346241600,13.3,-35.6,29,1009,16,Autumn,Tropical Low,Hurricane
Leslie_2012,1346252400,13.35,-36.565,29,1008,16,Autumn,Tropical Low,Hurricane
Leslie_2012,1346263200,13.4,-37.5,29,1008,16,Autumn,Tropical Low,Hurricane
Leslie_2012,1346274000,13.45,-38.365,31,1007,16,Autumn,Tropical Low,Hurricane
Leslie_2012,1346284800,13.5,-39.2,35,1007,16,Autumn,Tropical Depression,Hurricane
Leslie_2012,1346295600,13.542,-40.05,35,1006,16,Autumn,Tropical Depression,Hurricane
Leslie_2012,1346306400,13.6,-40.9,35,1006,16,Autumn,Tropical Depression,Hurricane
Leslie_2012,1346317200,13.677,-41.758,37,1005,16,Autumn,Tropical Depression,Hurricane
Leslie_2012,1346328000,13.8,-42.6,40,1005,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1346338800,13.977,-43.408,43,1004,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1346349600,14.2,-44.2,46,1004,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1346360400,14.435,-45,48,1003,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1346371200,14.7,-45.8,52,1002,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1346382000,14.985,-46.6,54,1001,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1346392800,15.3,-47.4,58,1001,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1346403600,15.657,-48.2,60,1000,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1346414400,16,-49,63,999,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1346425200,16.257,-49.8,63,999,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1346436000,16.5,-50.6,63,999,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1346446800,16.8,-51.4,66,998,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1346457600,17.1,-52.2,69,998,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1346468400,17.357,-53.008,69,997,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1346479200,17.6,-53.8,69,996,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1346490000,17.835,-54.558,69,995,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1346500800,18.1,-55.3,69,995,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1346511600,18.427,-56.065,69,994,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1346522400,18.8,-56.8,69,994,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1346533200,19.192,-57.465,69,994,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1346544000,19.6,-58.1,69,994,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1346554800,20,-58.75,66,994,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1346565600,20.4,-59.4,63,995,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1346576400,20.793,-60.095,60,996,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1346587200,21.2,-60.7,58,997,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1346598000,21.65,-61.125,58,997,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1346608800,22.1,-61.4,58,997,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1346619600,22.53,-61.565,58,997,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1346630400,22.9,-61.7,58,997,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1346641200,23.203,-61.942,58,996,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1346652000,23.4,-62.2,58,996,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1346662800,23.465,-62.423,58,994,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1346673600,23.5,-62.6,58,993,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1346684400,23.627,-62.745,60,991,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1346695200,23.8,-62.8,63,990,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1346706000,24,-62.723,66,989,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1346716800,24.2,-62.6,69,989,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1346727600,24.357,-62.535,69,988,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1346738400,24.5,-62.5,69,988,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1346749200,24.657,-62.485,69,988,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1346760000,24.8,-62.5,69,988,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1346770800,24.907,-62.535,69,988,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1346781600,25,-62.6,69,988,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1346792400,25.1,-62.707,69,988,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1346803200,25.2,-62.8,69,988,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1346814000,25.3,-62.815,71,986,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1346824800,25.4,-62.8,75,985,16,Autumn,Category 1 Hurricane,Hurricane
Leslie_2012,1346835600,25.5,-62.807,77,983,16,Autumn,Category 1 Hurricane,Hurricane
Leslie_2012,1346846400,25.6,-62.8,81,982,16,Autumn,Category 1 Hurricane,Hurricane
Leslie_2012,1346857200,25.7,-62.758,81,982,16,Autumn,Category 1 Hurricane,Hurricane
Leslie_2012,1346868000,25.8,-62.7,81,982,16,Autumn,Category 1 Hurricane,Hurricane
Leslie_2012,1346878800,25.9,-62.65,77,983,16,Autumn,Category 1 Hurricane,Hurricane
Leslie_2012,1346889600,26,-62.6,75,984,16,Autumn,Category 1 Hurricane,Hurricane
Leslie_2012,1346900400,26.107,-62.55,75,984,16,Autumn,Category 1 Hurricane,Hurricane
Leslie_2012,1346911200,26.2,-62.5,75,984,16,Autumn,Category 1 Hurricane,Hurricane
Leslie_2012,1346922000,26.257,-62.45,75,983,16,Autumn,Category 1 Hurricane,Hurricane
Leslie_2012,1346932800,26.3,-62.4,75,983,16,Autumn,Category 1 Hurricane,Hurricane
Leslie_2012,1346943600,26.35,-62.35,75,982,16,Autumn,Category 1 Hurricane,Hurricane
Leslie_2012,1346954400,26.4,-62.3,75,982,16,Autumn,Category 1 Hurricane,Hurricane
Leslie_2012,1346965200,26.45,-62.243,75,982,16,Autumn,Category 1 Hurricane,Hurricane
Leslie_2012,1346976000,26.5,-62.2,75,982,16,Autumn,Category 1 Hurricane,Hurricane
Leslie_2012,1346986800,26.542,-62.192,75,982,16,Autumn,Category 1 Hurricane,Hurricane
Leslie_2012,1346997600,26.6,-62.2,75,982,16,Autumn,Category 1 Hurricane,Hurricane
Leslie_2012,1347008400,26.685,-62.2,71,981,16,Autumn,Category 1 Hurricane,Hurricane
Leslie_2012,1347019200,26.8,-62.2,69,981,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1347030000,26.942,-62.193,69,981,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1347040800,27.1,-62.2,69,981,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1347051600,27.243,-62.242,69,982,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1347062400,27.4,-62.3,69,983,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1347073200,27.585,-62.35,66,984,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1347084000,27.8,-62.4,63,985,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1347094800,28.028,-62.457,63,986,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1347105600,28.3,-62.5,63,987,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1347116400,28.635,-62.5,63,987,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1347127200,29,-62.5,63,988,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1347138000,29.343,-62.55,63,988,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1347148800,29.7,-62.6,63,988,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1347159600,30.077,-62.615,63,988,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1347170400,30.5,-62.6,63,988,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1347181200,30.977,-62.565,63,988,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1347192000,31.5,-62.5,63,988,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1347202800,32.035,-62.415,63,988,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1347213600,32.6,-62.3,63,988,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1347224400,33.185,-62.165,63,988,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1347235200,33.8,-62,63,988,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1347246000,34.442,-61.837,66,986,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1347256800,35.1,-61.6,69,985,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1347267600,35.69,-61.244,71,982,16,Autumn,Tropical Storm,Hurricane
Leslie_2012,1347278400,36.4,-60.8,75,980,16,Autumn,Category 1 Hurricane,Hurricane
Leslie_2012,1347289200,37.352,-60.329,75,977,16,Autumn,Category 1 Hurricane,Hurricane
Leslie_2012,1347300000,38.5,-59.8,75,975,16,Autumn,Category 1 Hurricane,Hurricane
Leslie_2012,1347310800,39.74,-59.221,75,972,16,Autumn,Category 1 Hurricane,Hurricane
Leslie_2012,1347321600,41.1,-58.6,75,970,16,Autumn,Category 1 Hurricane,Hurricane
Leslie_2012,1347332400,42.456,-58.06,75,969,16,Autumn,Category 1 Hurricane,Hurricane
Leslie_2012,1347343200,44,-57.3,75,968,16,Autumn,Category 1 Hurricane,Hurricane
Leslie_2012,1347354000,45.8,-56.1,75,968,16,Autumn,Extratropical,Hurricane
Leslie_2012,1347364800,47.7,-54.9,75,970,16,Autumn,Extratropical,Hurricane
Leslie_2012,1347375600,49.639,-53.481,71,971,16,Autumn,Extratropical,Hurricane
Leslie_2012,1347386400,51.6,-51.9,69,972,16,Autumn,Extratropical,Hurricane
Leslie_2012,1347397200,53.557,-50.251,66,973,16,Autumn,Extratropical,Hurricane
Leslie_2012,1347408000,55.5,-48.5,63,975,16,Autumn,Extratropical,Hurricane
Michael_2012,1346544000,28.9,-36.7,23,1015,11,Autumn,Tropical Low,Hurricane
Michael_2012,1346554800,28.513,-37.28,25,1015,11,Autumn,Tropical Low,Hurricane
Michael_2012,1346565600,28.1,-37.9,29,1015,11,Autumn,Tropical Low,Hurricane
Michael_2012,1346576400,27.65,-38.573,29,1015,11,Autumn,Tropical Low,Hurricane
Michael_2012,1346587200,27.2,-39.2,29,1015,11,Autumn,Tropical Low,Hurricane
Michael_2012,1346598000,26.777,-39.702,29,1015,11,Autumn,Tropical Low,Hurricane
Michael_2012,1346608800,26.4,-40.1,29,1015,11,Autumn,Tropical Low,Hurricane
Michael_2012,1346619600,26.07,-40.43,29,1015,11,Autumn,Tropical Low,Hurricane
Michael_2012,1346630400,25.8,-40.7,29,1015,11,Autumn,Tropical Low,Hurricane
Michael_2012,1346641200,25.562,-40.957,29,1015,11,Autumn,Tropical Low,Hurricane
Michael_2012,1346652000,25.4,-41.2,29,1015,11,Autumn,Tropical Depression,Hurricane
Michael_2012,1346662800,25.305,-41.457,29,1014,11,Autumn,Tropical Depression,Hurricane
Michael_2012,1346673600,25.3,-41.7,29,1014,11,Autumn,Tropical Depression,Hurricane
Michael_2012,1346684400,25.37,-41.907,31,1013,11,Autumn,Tropical Depression,Hurricane
Michael_2012,1346695200,25.5,-42.1,35,1013,11,Autumn,Tropical Depression,Hurricane
Michael_2012,1346706000,25.635,-42.293,35,1012,11,Autumn,Tropical Depression,Hurricane
Michael_2012,1346716800,25.8,-42.5,35,1011,11,Autumn,Tropical Depression,Hurricane
Michael_2012,1346727600,25.985,-42.743,37,1010,11,Autumn,Tropical Depression,Hurricane
Michael_2012,1346738400,26.2,-43,40,1009,11,Autumn,Tropical Storm,Hurricane
Michael_2012,1346749200,26.45,-43.272,43,1008,11,Autumn,Tropical Storm,Hurricane
Michael_2012,1346760000,26.7,-43.5,46,1007,11,Autumn,Tropical Storm,Hurricane
Michael_2012,1346770800,26.915,-43.63,48,1006,11,Autumn,Tropical Storm,Hurricane
Michael_2012,1346781600,27.1,-43.7,52,1006,11,Autumn,Tropical Storm,Hurricane
Michael_2012,1346792400,27.25,-43.765,52,1005,11,Autumn,Tropical Storm,Hurricane
Michael_2012,1346803200,27.4,-43.8,52,1005,11,Autumn,Tropical Storm,Hurricane
Michael_2012,1346814000,27.592,-43.83,52,1005,11,Autumn,Tropical Storm,Hurricane
Michael_2012,1346824800,27.8,-43.8,52,1005,11,Autumn,Tropical Storm,Hurricane
Michael_2012,1346835600,28,-43.68,54,1003,11,Autumn,Tropical Storm,Hurricane
Michael_2012,1346846400,28.2,-43.5,58,1001,11,Autumn,Tropical Storm,Hurricane
Michael_2012,1346857200,28.4,-43.315,66,996,11,Autumn,Tropical Storm,Hurricane
Michael_2012,1346868000,28.6,-43.1,75,992,11,Autumn,Category 1 Hurricane,Hurricane
Michael_2012,1346878800,28.8,-42.865,83,986,11,Autumn,Category 1 Hurricane,Hurricane
Michael_2012,1346889600,29,-42.6,92,981,11,Autumn,Category 1 Hurricane,Hurricane
Michael_2012,1346900400,29.192,-42.307,100,974,11,Autumn,Category 2 Hurricane,Hurricane
Michael_2012,1346911200,29.4,-42,109,968,11,Autumn,Category 2 Hurricane,Hurricane
Michael_2012,1346922000,29.65,-41.685,112,966,11,Autumn,Category 3 Major Hurricane,Hurricane
Michael_2012,1346932800,29.9,-41.4,115,964,11,Autumn,Category 3 Major Hurricane,Hurricane
Michael_2012,1346943600,30.115,-41.17,112,966,11,Autumn,Category 3 Major Hurricane,Hurricane
Michael_2012,1346954400,30.3,-41,109,968,11,Autumn,Category 2 Hurricane,Hurricane
Michael_2012,1346965200,30.457,-40.87,106,969,11,Autumn,Category 2 Hurricane,Hurricane
Michael_2012,1346976000,30.6,-40.8,104,970,11,Autumn,Category 2 Hurricane,Hurricane
Michael_2012,1346986800,30.757,-40.77,104,970,11,Autumn,Category 2 Hurricane,Hurricane
Michael_2012,1346997600,30.9,-40.8,104,970,11,Autumn,Category 2 Hurricane,Hurricane
Michael_2012,1347008400,31.008,-40.885,104,970,11,Autumn,Category 2 Hurricane,Hurricane
Michael_2012,1347019200,31.1,-41,104,970,11,Autumn,Category 2 Hurricane,Hurricane
Michael_2012,1347030000,31.192,-41.093,100,971,11,Autumn,Category 2 Hurricane,Hurricane
Michael_2012,1347040800,31.3,-41.2,98,973,11,Autumn,Category 2 Hurricane,Hurricane
Michael_2012,1347051600,31.435,-41.35,94,975,11,Autumn,Category 1 Hurricane,Hurricane
Michael_2012,1347062400,31.6,-41.5,92,977,11,Autumn,Category 1 Hurricane,Hurricane
Michael_2012,1347073200,31.792,-41.608,92,977,11,Autumn,Category 1 Hurricane,Hurricane
Michael_2012,1347084000,32,-41.7,92,978,11,Autumn,Category 1 Hurricane,Hurricane
Michael_2012,1347094800,32.192,-41.8,94,976,11,Autumn,Category 1 Hurricane,Hurricane
Michael_2012,1347105600,32.4,-41.9,98,975,11,Autumn,Category 2 Hurricane,Hurricane
Michael_2012,1347116400,32.65,-42,100,973,11,Autumn,Category 2 Hurricane,Hurricane
Michael_2012,1347127200,32.9,-42.1,104,972,11,Autumn,Category 2 Hurricane,Hurricane
Michael_2012,1347138000,33.115,-42.193,104,972,11,Autumn,Category 2 Hurricane,Hurricane
Michael_2012,1347148800,33.3,-42.3,104,973,11,Autumn,Category 2 Hurricane,Hurricane
Michael_2012,1347159600,33.473,-42.442,100,974,11,Autumn,Category 2 Hurricane,Hurricane
Michael_2012,1347170400,33.6,-42.6,98,976,11,Autumn,Category 2 Hurricane,Hurricane
Michael_2012,1347181200,33.672,-42.728,98,976,11,Autumn,Category 2 Hurricane,Hurricane
Michael_2012,1347192000,33.7,-42.9,98,976,11,Autumn,Category 2 Hurricane,Hurricane
Michael_2012,1347202800,33.715,-43.177,94,977,11,Autumn,Category 1 Hurricane,Hurricane
Michael_2012,1347213600,33.7,-43.5,92,979,11,Autumn,Category 1 Hurricane,Hurricane
Michael_2012,1347224400,33.665,-43.785,89,980,11,Autumn,Category 1 Hurricane,Hurricane
Michael_2012,1347235200,33.6,-44.1,86,982,11,Autumn,Category 1 Hurricane,Hurricane
Michael_2012,1347246000,33.477,-44.478,83,983,11,Autumn,Category 1 Hurricane,Hurricane
Michael_2012,1347256800,33.4,-44.9,81,985,11,Autumn,Category 1 Hurricane,Hurricane
Michael_2012,1347267600,33.462,-45.327,81,985,11,Autumn,Category 1 Hurricane,Hurricane
Michael_2012,1347278400,33.6,-45.8,81,986,11,Autumn,Category 1 Hurricane,Hurricane
Michael_2012,1347289200,33.698,-46.351,77,987,11,Autumn,Category 1 Hurricane,Hurricane
Michael_2012,1347300000,33.9,-46.9,75,988,11,Autumn,Category 1 Hurricane,Hurricane
Michael_2012,1347310800,34.253,-47.431,71,989,11,Autumn,Category 1 Hurricane,Hurricane
Michael_2012,1347321600,34.8,-47.8,69,991,11,Autumn,Tropical Storm,Hurricane
Michael_2012,1347332400,35.532,-47.883,66,992,11,Autumn,Tropical Storm,Hurricane
Michael_2012,1347343200,36.4,-47.8,63,994,11,Autumn,Tropical Storm,Hurricane
Michael_2012,1347354000,37.27,-47.773,58,995,11,Autumn,Tropical Storm,Hurricane
Michael_2012,1347364800,38.2,-47.6,52,997,11,Autumn,Tropical Storm,Hurricane
Michael_2012,1347375600,39.162,-47.203,48,998,11,Autumn,Tropical Storm,Hurricane
Michael_2012,1347386400,40.2,-46.6,46,1000,11,Autumn,Tropical Low,Hurricane
Michael_2012,1347397200,41.311,-45.901,43,1001,11,Autumn,Tropical Low,Hurricane
Michael_2012,1347408000,42.5,-45,40,1003,11,Autumn,Tropical Low,Hurricane
Michael_2012,1347418800,43.741,-43.877,37,1004,11,Autumn,Tropical Low,Hurricane
Michael_2012,1347429600,45,-42.6,35,1006,11,Autumn,Tropical Low,Hurricane
Nadine_2012,1347278400,15.5,-38,29,1008,25,Autumn,Tropical Depression,Hurricane
Nadine_2012,1347289200,15.54,-38.693,29,1007,25,Autumn,Tropical Depression,Hurricane
Nadine_2012,1347300000,15.6,-39.4,29,1007,25,Autumn,Tropical Depression,Hurricane
Nadine_2012,1347310800,15.692,-40.122,29,1007,25,Autumn,Tropical Depression,Hurricane
Nadine_2012,1347321600,15.8,-40.8,29,1007,25,Autumn,Tropical Depression,Hurricane
Nadine_2012,1347332400,15.885,-41.388,29,1007,25,Autumn,Tropical Depression,Hurricane
Nadine_2012,1347343200,16,-41.9,29,1007,25,Autumn,Tropical Depression,Hurricane
Nadine_2012,1347354000,16.177,-42.365,31,1006,25,Autumn,Tropical Depression,Hurricane
Nadine_2012,1347364800,16.4,-42.8,35,1006,25,Autumn,Tropical Depression,Hurricane
Nadine_2012,1347375600,16.635,-43.235,35,1006,25,Autumn,Tropical Depression,Hurricane
Nadine_2012,1347386400,16.9,-43.7,35,1006,25,Autumn,Tropical Depression,Hurricane
Nadine_2012,1347397200,17.192,-44.235,37,1005,25,Autumn,Tropical Depression,Hurricane
Nadine_2012,1347408000,17.5,-44.8,40,1004,25,Autumn,Tropical Storm,Hurricane
Nadine_2012,1347418800,17.792,-45.343,46,1002,25,Autumn,Tropical Storm,Hurricane
Nadine_2012,1347429600,18.1,-45.9,52,1001,25,Autumn,Tropical Storm,Hurricane
Nadine_2012,1347440400,18.442,-46.493,54,999,25,Autumn,Tropical Storm,Hurricane
Nadine_2012,1347451200,18.8,-47.1,58,997,25,Autumn,Tropical Storm,Hurricane
Nadine_2012,1347462000,19.15,-47.7,60,995,25,Autumn,Tropical Storm,Hurricane
Nadine_2012,1347472800,19.5,-48.3,63,994,25,Autumn,Tropical Storm,Hurricane
Nadine_2012,1347483600,19.842,-48.908,66,992,25,Autumn,Tropical Storm,Hurricane
Nadine_2012,1347494400,20.2,-49.5,69,990,25,Autumn,Tropical Storm,Hurricane
Nadine_2012,1347505200,20.577,-50.058,69,990,25,Autumn,Tropical Storm,Hurricane
Nadine_2012,1347516000,21,-50.6,69,990,25,Autumn,Tropical Storm,Hurricane
Nadine_2012,1347526800,21.47,-51.165,69,990,25,Autumn,Tropical Storm,Hurricane
